"","Source","ParticipantID","Study_ID","ID","z_long_string","z_irv","z_psychsyn","z_evenodd","Exclude"
"1015","CompPsych_Mturk","A21HUPW67XA7UJ",NA,"A21HUPW67XA7UJ",1.51175893544832,0.893480703421647,0.338992597104273,-0.410301371140517,0
"1016","CompPsych_Mturk","A21JE325072629",NA,"A21JE325072629",-0.29088804607531,-0.756740831924398,-0.253466943402529,-0.0422087542663215,0
"1017","CompPsych_Mturk","A21OI3HYUF3J07",NA,"A21OI3HYUF3J07",-0.29088804607531,-0.260683461924039,0.261072726422235,-0.422408370512534,0
"1018","CompPsych_Mturk","A21WXJDPT7I70M",NA,"A21WXJDPT7I70M",-0.441108627868946,0.783382551042202,-1.21136423457558,-0.943915300235302,0
"1019","CompPsych_Mturk","A21ZK49H9LSSRY",NA,"A21ZK49H9LSSRY",0.46021486289287,0.801708878469504,0.0190384057934178,-0.804697307727008,0
"1020","CompPsych_Mturk","A21ZNPDJNBKCWG",NA,"A21ZNPDJNBKCWG",-0.140667464281674,0.125458520281217,0.487294228208627,-0.881466813173871,0
"1021","CompPsych_Mturk","A222R4PNCF08OF",NA,"A222R4PNCF08OF",0.00955311751196184,0.840313574497844,-0.13641253111745,-0.830860712658017,0
"1022","CompPsych_Mturk","A2259HGMTESQVX",NA,"A2259HGMTESQVX",-0.441108627868946,-0.850185770732408,-0.71208611830127,-0.341209971016957,0
"1023","CompPsych_Mturk","A22CPS48MSR1OQ",NA,"A22CPS48MSR1OQ",-0.29088804607531,-0.758254363874773,1.84918967132086,0.141374161267231,0
"1024","CompPsych_Mturk","A22DDO8NILSX6O",NA,"A22DDO8NILSX6O",-0.441108627868946,0.281595641152392,-0.433781886314902,-0.928127545931081,0
"1025","CompPsych_Mturk","A22DVMN2Y3XHWA",NA,"A22DVMN2Y3XHWA",-0.441108627868946,0.394620322540293,0.0896075856596277,-0.90483253542963,0
"1026","CompPsych_Mturk","A22J5H2RJVHOAA",NA,"A22J5H2RJVHOAA",-0.441108627868946,0.154895974883671,-0.17187872286675,-0.845560817134647,0
"1027","CompPsych_Mturk","A22JJ0QDYX1JTP",NA,"A22JJ0QDYX1JTP",-0.29088804607531,-0.897008561243166,-0.852931931069899,2.08386422193183,1
"1028","CompPsych_Mturk","A22WWSTT8TU7G1",NA,"A22WWSTT8TU7G1",0.46021486289287,2.3841333827538,0.578506461193947,-0.447817108395158,0
"1029","CompPsych_Mturk","A22ZB2132UJB6Y",NA,"A22ZB2132UJB6Y",0.309994281099234,1.28086269148091,0.502391923245148,0.321306158785914,0
"1030","CompPsych_Mturk","A22ZZCICZDCSTY",NA,"A22ZZCICZDCSTY",-0.140667464281674,-0.229971876924547,0.768778691418623,-0.681789729877344,0
"1031","CompPsych_Mturk","A235ULDV4XUVDM",NA,"A235ULDV4XUVDM",-0.140667464281674,-0.696681469253557,1.84918967132086,-0.83888563223776,0
"1032","CompPsych_Mturk","A237TMG0AIG9PX",NA,"A237TMG0AIG9PX",-0.591329209662582,0.587604445742427,-0.818247433284768,-0.200334660292297,0
"1033","CompPsych_Mturk","A23A5GN4EU95BU",NA,"A23A5GN4EU95BU",0.159773699305598,-1.02324433562495,-0.597784125847045,-0.264972107921975,0
"1034","CompPsych_Mturk","A249LDVPG27XCE",NA,"A249LDVPG27XCE",-0.591329209662582,0.341962238117374,-0.865152676465435,0.0915620957078136,0
"1035","CompPsych_Mturk","A24CG5BTB8KQ39",NA,"A24CG5BTB8KQ39",0.309994281099234,1.31339047968185,1.69040568544786,-0.286440753679815,0
"1036","CompPsych_Mturk","A24FB6EEAEZKA4",NA,"A24FB6EEAEZKA4",0.00955311751196184,0.621115715799247,0.0739269861726874,2.08386422193183,1
"1037","CompPsych_Mturk","A24KZEEOBETVFU",NA,"A24KZEEOBETVFU",-0.591329209662582,-1.83195383808532,-0.368572482894349,0.144399633346634,0
"1038","CompPsych_Mturk","A24Y2BHD6TDX4Z",NA,"A24Y2BHD6TDX4Z",-0.441108627868946,-1.08558268202965,-0.245286400881602,0.552449769668982,0
"1039","CompPsych_Mturk","A2509PSPWX47EP",NA,"A2509PSPWX47EP",-0.29088804607531,-0.00301988489451307,0.665911050728066,-0.915428345789046,0
"1040","CompPsych_Mturk","A2531UD0IGT731",NA,"A2531UD0IGT731",-0.29088804607531,0.72584234176117,1.14288277264876,-0.949094234478828,0
"1041","CompPsych_Mturk","A2545UHAWSKDVH",NA,"A2545UHAWSKDVH",8.72234686154285,-4.59430094283554,NA,-0.635255911597019,1
"1042","CompPsych_Mturk","A256DAIUSITOHS",NA,"A256DAIUSITOHS",0.00955311751196184,-1.90653926894564,-0.48517514790204,2.08386422193183,1
"1043","CompPsych_Mturk","A25EK5Q3R4ZHE8",NA,"A25EK5Q3R4ZHE8",-0.741549791456218,0.626680015534628,0.052829012248352,-0.695839691589229,0
"1044","CompPsych_Mturk","A25LHXY3SAOVBV",NA,"A25LHXY3SAOVBV",-0.591329209662582,0.0196906298922642,-2.38591229837757,-0.948647947009367,1
"1045","CompPsych_Mturk","A25Q1B6EXDAIO4",NA,"A25Q1B6EXDAIO4",1.21131777186105,-2.88351436271173,-0.919430834964669,0.92102521494704,1
"1046","CompPsych_Mturk","A25ZOL1H79DW0P",NA,"A25ZOL1H79DW0P",-0.591329209662582,0.0908810622190938,-1.93534772214356,2.08386422193183,1
"1047","CompPsych_Mturk","A261ZPN1DBO1GT",NA,"A261ZPN1DBO1GT",-0.891770373249855,-2.1179480966004,-1.48350915147355,-0.555435846351135,1
"1048","CompPsych_Mturk","A26SW58LO86W4T",NA,"A26SW58LO86W4T",-0.741549791456218,-0.402361226512089,0.908969263982938,0.0689903644636057,0
"1049","CompPsych_Mturk","A26U302WESU9UH",NA,"A26U302WESU9UH",-0.29088804607531,0.125458520281216,-0.399003440491766,-0.783524479563624,0
"1050","CompPsych_Mturk","A26YJJHOW9HXUY",NA,"A26YJJHOW9HXUY",1.36153835365469,0.850988529819523,-1.9048244887067,1.8371236938397,0
"1051","CompPsych_Mturk","A26Z8M2VSEWUU4",NA,"A26Z8M2VSEWUU4",0.159773699305598,0.621115715799246,-0.378990354482157,-0.533318094307734,0
"1052","CompPsych_Mturk","A27CF65UO8YTP",NA,"A27CF65UO8YTP",0.00955311751196184,-0.776463548555912,1.3675094360054,1.36907642568139,0
"1053","CompPsych_Mturk","A27EAZSYEVYSLO",NA,"A27EAZSYEVYSLO",-0.591329209662582,-0.834707758597361,0.388279355509511,-0.737076016427223,0
"1054","CompPsych_Mturk","A27KDTUI0H1KJV",NA,"A27KDTUI0H1KJV",0.309994281099234,-0.270073760024299,-0.271206929001168,0.0865198971396857,0
"1055","CompPsych_Mturk","A27NU7HHB8ONQN",NA,"A27NU7HHB8ONQN",8.72234686154285,-4.59430094283554,NA,-0.635255911597019,1
"1056","CompPsych_Mturk","A27PP69MUCWV0J",NA,"A27PP69MUCWV0J",2.11264126262287,-0.223323999398963,-1.16243198347074,-0.304691497122596,1
"1057","CompPsych_Mturk","A27U34JQKVDTA3",NA,"A27U34JQKVDTA3",0.760656026480142,-0.602465589213333,1.08040067535734,-0.25137410343775,0
"1058","CompPsych_Mturk","A27UMIQQM5ELH",NA,"A27UMIQQM5ELH",-0.29088804607531,-0.146934769892454,1.37097414027778,0.594633928748045,0
"1059","CompPsych_Mturk","A27VDYB5VONES2",NA,"A27VDYB5VONES2",-0.591329209662582,-1.638981133983,NA,0.176746568260567,0
"1060","CompPsych_Mturk","A27YZB3G8P1DTE",NA,"A27YZB3G8P1DTE",-0.441108627868946,0.130377499691431,0.188358677383328,-0.545996596280779,0
"1061","CompPsych_Mturk","A27ZDYCRUYFJX4",NA,"A27ZDYCRUYFJX4",-0.29088804607531,-1.16594566857855,-2.07191576219119,2.08386422193183,1
"1062","CompPsych_Mturk","A27ZW1CY6TMKT8",NA,"A27ZW1CY6TMKT8",0.159773699305598,0.234923817998829,0.267677667743333,-0.732038801225403,0
"1063","CompPsych_Mturk","A286W816CMIZL9",NA,"A286W816CMIZL9",-0.441108627868946,-0.240629595069647,-1.53609806570616,-0.842419716862578,0
"1064","CompPsych_Mturk","A288RSAGJBLY9",NA,"A288RSAGJBLY9",-0.29088804607531,-0.452532525251127,-0.00507438642495048,-0.868965679437604,0
"1065","CompPsych_Mturk","A28JBDTFGFJ5NR",NA,"A28JBDTFGFJ5NR",0.159773699305598,-0.212708374915515,-1.01882325093464,-0.685566958007077,0
"1066","CompPsych_Mturk","A28JXDDPMW8IK0",NA,"A28JXDDPMW8IK0",-0.441108627868946,-1.5233450482353,0.86072682814057,1.65548218275833,0
"1067","CompPsych_Mturk","A28UKEK37QVJCG",NA,"A28UKEK37QVJCG",-0.140667464281674,1.60314378151688,-0.841464068442755,-0.309129851572511,0
"1068","CompPsych_Mturk","A2916ZYJKILPU9",NA,"A2916ZYJKILPU9",-0.591329209662582,-1.83195383808532,1.69040568544786,2.08386422193183,1
"1069","CompPsych_Mturk","A29PKMLH38N148",NA,"A29PKMLH38N148",0.00955311751196184,0.156118576762005,0.907242907637443,1.64364475575342,0
"1070","CompPsych_Mturk","A2A0UH228PYMNX",NA,"A2A0UH228PYMNX",-0.741549791456218,-1.21714349617513,0.0937503956679543,-0.0723784830669791,0
"1071","CompPsych_Mturk","A2AE610UE18R8G",NA,"A2AE610UE18R8G",-0.741549791456218,-0.190235132411339,-1.0474139660191,-0.0297788887076715,0
"1072","CompPsych_Mturk","A2AEX0INK0IKNJ",NA,"A2AEX0INK0IKNJ",-0.441108627868946,-1.23265489075982,-0.63293062586263,-0.0814217110700349,0
"1073","CompPsych_Mturk","A2AG8QSD4IWEC9",NA,"A2AG8QSD4IWEC9",0.610435444686506,-0.340479156984872,NA,0.184897578599344,0
"1074","CompPsych_Mturk","A2AJA3UXBCKD9X",NA,"A2AJA3UXBCKD9X",-0.29088804607531,1.33007752034361,0.607730095007759,-0.505541278857334,0
"1075","CompPsych_Mturk","A2AO52H6JDHA83",NA,"A2AO52H6JDHA83",-0.591329209662582,-0.120896103763514,1.22617481041712,1.24134601387137,0
"1076","CompPsych_Mturk","A2ATG240M7SGN7",NA,"A2ATG240M7SGN7",-0.741549791456218,-0.299719792971258,0.792388320849366,-0.411183294301875,0
"1077","CompPsych_Mturk","A2AWSN5CWONM8",NA,"A2AWSN5CWONM8",-0.140667464281674,-0.0821198381784013,0.0739269861726871,-0.665592497932928,0
"1078","CompPsych_Mturk","A2AXP68AJJ3B94",NA,"A2AXP68AJJ3B94",-0.29088804607531,-0.507579773265703,0.178830467821863,-0.685311498933862,0
"1079","CompPsych_Mturk","A2B24SZ84FDQRO",NA,"A2B24SZ84FDQRO",1.51175893544832,-1.97659071234017,-1.04936106464771,0.207295452363067,0
"1080","CompPsych_Mturk","A2B3Z92VTSGCD4",NA,"A2B3Z92VTSGCD4",-0.140667464281674,-0.659609877028884,-0.0803294533255181,-0.517317021853614,0
"1081","CompPsych_Mturk","A2B8JGCVGBDTL5",NA,"A2B8JGCVGBDTL5",-0.591329209662582,0.621115715799247,-0.0529087169086715,-0.87590571084886,0
"1082","CompPsych_Mturk","A2BIYAB893B8LQ",NA,"A2BIYAB893B8LQ",-0.29088804607531,-0.566261008460337,0.519933622687577,2.08386422193183,1
"1083","CompPsych_Mturk","A2BK45LZGGWPLX",NA,"A2BK45LZGGWPLX",-0.441108627868946,-0.490563511589845,-0.820519210059101,-0.0570732441835232,0
"1084","CompPsych_Mturk","A2BLQ1GVEHJR8T",NA,"A2BLQ1GVEHJR8T",0.910876608273778,0.861642598844981,-1.9048244887067,-0.826349156573245,0
"1085","CompPsych_Mturk","A2BLXPUFVNXEPT",NA,"A2BLXPUFVNXEPT",-0.441108627868946,0.267282802298185,-0.10027469584967,-0.804177311353846,0
"1086","CompPsych_Mturk","A2BWFW7YIT6SXA",NA,"A2BWFW7YIT6SXA",-0.140667464281674,-0.583598420069156,-1.1945626469373,-0.741274692475455,0
"1087","CompPsych_Mturk","A2BXSQ5UU72FIM",NA,"A2BXSQ5UU72FIM",-0.441108627868946,-0.819293207748438,-0.193301785686514,-0.837173380430045,0
"1088","CompPsych_Mturk","A2BY3NK0YQO891",NA,"A2BY3NK0YQO891",-0.441108627868946,-0.659609877028884,-1.65040614420464,2.08386422193183,1
"1089","CompPsych_Mturk","A2C2OADPDWVCSK",NA,"A2C2OADPDWVCSK",0.309994281099234,-0.897008561243167,-1.2852147059381,2.08386422193183,1
"1090","CompPsych_Mturk","A2C3NX6FY216V5",NA,"A2C3NX6FY216V5",-0.741549791456218,-0.708619076078089,-0.0910312531693149,-0.647888085361206,0
"1091","CompPsych_Mturk","A2C54JB2A8I1YO",NA,"A2C54JB2A8I1YO",-0.441108627868946,0.182936657281022,0.0550714003855347,0.440217344467189,0
"1092","CompPsych_Mturk","A2C9NR5DY668JU",NA,"A2C9NR5DY668JU",-0.441108627868946,-1.91736396727321,1.30807811568752,2.08386422193183,1
"1093","CompPsych_Mturk","A2CAMPAA7650H2",NA,"A2CAMPAA7650H2",0.00955311751196184,1.19724037381042,-0.06734414132562,-0.235829457167334,0
"1094","CompPsych_Mturk","A2CFWSOCEXD81T",NA,"A2CFWSOCEXD81T",8.57212627974922,-3.98466501476754,NA,-0.368279578082689,1
"1095","CompPsych_Mturk","A2CISHIOILFDHN",NA,"A2CISHIOILFDHN",0.159773699305598,0.32074104187184,-0.985652463898145,-0.913673756247226,0
"1096","CompPsych_Mturk","A2CJNNTLFULCTH",NA,"A2CJNNTLFULCTH",-0.29088804607531,-0.20079645651149,-0.0683046989728297,-0.689935784311682,0
"1097","CompPsych_Mturk","A2CMGWK84LFT84",NA,"A2CMGWK84LFT84",-0.441108627868946,-1.08558268202965,0.613745255488789,2.08386422193183,1
"1098","CompPsych_Mturk","A2CVQU44JRXCKU",NA,"A2CVQU44JRXCKU",-0.741549791456218,-1.27787308924919,-1.58588170889774,-0.252748996505471,0
"1099","CompPsych_Mturk","A2CWA5VQZ6IWMQ",NA,"A2CWA5VQZ6IWMQ",0.00955311751196184,-0.602465589213331,-0.657789102994437,-0.30890814335777,0
"1100","CompPsych_Mturk","A2CY1TSQ3KKP5Q",NA,"A2CY1TSQ3KKP5Q",0.309994281099234,0.341962238117375,-0.0688797938811823,2.08386422193183,1
"1101","CompPsych_Mturk","A2D3UKFHTXOX68",NA,"A2D3UKFHTXOX68",-0.29088804607531,1.54193527596515,0.287447186164193,-0.19116877033513,0
"1102","CompPsych_Mturk","A2DBMKJCUX09Q5",NA,"A2DBMKJCUX09Q5",-0.29088804607531,-0.260683461924039,0.380340038155282,0.168825357778505,0
"1103","CompPsych_Mturk","A2DC6TG86OSCRK",NA,"A2DC6TG86OSCRK",-0.441108627868946,1.22724337885515,1.84918967132086,0.409053372549193,0
"1104","CompPsych_Mturk","A2DOMBSKO75VV7",NA,"A2DOMBSKO75VV7",1.36153835365469,1.06538972587176,0.388435312797735,-0.842919805692399,0
"1105","CompPsych_Mturk","A2DU0TGJDZWUCV",NA,"A2DU0TGJDZWUCV",0.00955311751196184,0.847788241871827,-1.31387086674556,-0.679883592638154,0
"1106","CompPsych_Mturk","A2DZV5E6PH5NC4",NA,"A2DZV5E6PH5NC4",-0.140667464281674,0.792014472318218,-1.77790433263666,-0.991935725732133,0
"1107","CompPsych_Mturk","A2E0X56TAIMWDQ",NA,"A2E0X56TAIMWDQ",-0.441108627868946,-0.347310415264388,-0.548024742685035,1.28476506054418,0
"1108","CompPsych_Mturk","A2E3O3O0PPX3IQ",NA,"A2E3O3O0PPX3IQ",0.00955311751196184,-1.08889435644456,-1.51316624352979,-0.772983040928141,0
"1109","CompPsych_Mturk","A2E72ZI1VESTMR",NA,"A2E72ZI1VESTMR",1.51175893544832,-0.23929595394547,-1.13782892017357,-0.555099634826255,0
"1110","CompPsych_Mturk","A2E7S35ZI3WBET",NA,"A2E7S35ZI3WBET",1.51175893544832,-0.013149585173338,0.830528353651526,-0.45488054145333,0
"1111","CompPsych_Mturk","A2EGX50U9PI5JM",NA,"A2EGX50U9PI5JM",-0.140667464281674,-0.960377305911967,-0.433781886314902,-0.27864270942094,0
"1112","CompPsych_Mturk","A2ELH7YDLFNJUZ",NA,"A2ELH7YDLFNJUZ",0.00955311751196184,0.840313574497843,0.764154159133426,-0.478432628609585,0
"1113","CompPsych_Mturk","A2EN2JB0M007A6",NA,"A2EN2JB0M007A6",8.72234686154285,-4.59430094283554,NA,-0.635255911597019,1
"1114","CompPsych_Mturk","A2ESBX4C2Q6TQY",NA,"A2ESBX4C2Q6TQY",-0.441108627868946,0.792014472318214,NA,-0.835131740235365,0
"1115","CompPsych_Mturk","A2FAJQUVSEXZRN",NA,"A2FAJQUVSEXZRN",-0.591329209662582,1.09608796588101,-0.405575742986332,-0.882647372206897,0
"1116","CompPsych_Mturk","A2FN0MPGK61HW",NA,"A2FN0MPGK61HW",-0.441108627868946,0.148778238326736,1.19405566839522,-0.800130816917574,0
"1117","CompPsych_Mturk","A2FN1RVZKLEV0U",NA,"A2FN1RVZKLEV0U",-0.591329209662582,-1.42837346412316,-0.459447158974839,0.0405062111038558,0
"1118","CompPsych_Mturk","A2FOZBO97WR4RY",NA,"A2FOZBO97WR4RY",-0.140667464281674,-1.77988843760196,-2.29469624614056,-0.778914406529411,1
"1119","CompPsych_Mturk","A2FS1WANWKDNDR",NA,"A2FS1WANWKDNDR",0.760656026480142,-2.55805762309125,0.28030268365105,-0.626842901536846,1
"1120","CompPsych_Mturk","A2FUQER3KRIXYJ",NA,"A2FUQER3KRIXYJ",-0.140667464281674,-0.399591527025024,1.32980147306634,-0.747427771822405,0
"1121","CompPsych_Mturk","A2G53Y36QD1ZGV",NA,"A2G53Y36QD1ZGV",-0.591329209662582,-0.0194920378306955,0.98309451076591,-0.630847095071924,0
"1122","CompPsych_Mturk","A2G7F8S617H0BB",NA,"A2G7F8S617H0BB",0.910876608273778,-1.67655447621077,-0.359424215873476,-0.258994832451603,0
"1123","CompPsych_Mturk","A2GALIYUWAIPNV",NA,"A2GALIYUWAIPNV",-0.591329209662582,-1.0575586473031,0.077346339041381,2.08386422193183,1
"1124","CompPsych_Mturk","A2GCBL4AZI88Y4",NA,"A2GCBL4AZI88Y4",5.11705289849559,-3.0140909841776,NA,-0.444357273110552,1
"1125","CompPsych_Mturk","A2GDA7QID977M9",NA,"A2GDA7QID977M9",0.159773699305598,0.742190254771313,0.907242907637442,-0.877247491408406,0
"1126","CompPsych_Mturk","A2GL2Y13IGLHLK",NA,"A2GL2Y13IGLHLK",-0.741549791456218,-1.11550124272092,0.181255932274702,2.08386422193183,1
"1127","CompPsych_Mturk","A2GU5RTKQWJXNA",NA,"A2GU5RTKQWJXNA",0.309994281099234,-0.659609877028883,1.84918967132086,-0.320699291907732,0
"1128","CompPsych_Mturk","A2GVON0W6E874S",NA,"A2GVON0W6E874S",1.81220009903559,-2.2258241710328,-1.04839562242365,-0.331442927458827,1
"1129","CompPsych_Mturk","A2GXLM74C7BDI8",NA,"A2GXLM74C7BDI8",-0.441108627868946,-0.239295953945468,-0.386551969058032,-0.0882522400212109,0
"1130","CompPsych_Mturk","A2H0A9JR2ZDR24",NA,"A2H0A9JR2ZDR24",0.46021486289287,-0.511844920891019,1.51758869605567,-0.449905745946078,0
"1131","CompPsych_Mturk","A2H0P2FI0JD5Y0",NA,"A2H0P2FI0JD5Y0",0.159773699305598,-0.0220314823255669,1.38032357974063,-0.726908347594158,0
"1132","CompPsych_Mturk","A2H557RQ3T3LPX",NA,"A2H557RQ3T3LPX",0.00955311751196184,0.649985604880764,-0.141025252043718,-0.89770568536156,0
"1133","CompPsych_Mturk","A2H6Q22X1V1FTX",NA,"A2H6Q22X1V1FTX",-0.441108627868946,2.08566494575691,0.722195010928994,2.08386422193183,1
"1134","CompPsych_Mturk","A2HRAAY4QRTM7S",NA,"A2HRAAY4QRTM7S",-0.741549791456218,-1.07236712390729,NA,-0.287229544092154,0
"1135","CompPsych_Mturk","A2HU1HGGYUO3X6",NA,"A2HU1HGGYUO3X6",-0.140667464281674,0.919872034093131,-0.835129523264799,-0.0803889406289075,0
"1136","CompPsych_Mturk","A2I14UHUQIH4L0",NA,"A2I14UHUQIH4L0",-0.29088804607531,1.00763626915351,1.0892258048594,-0.327881763134303,0
"1137","CompPsych_Mturk","A2I3X8R5TE3REY",NA,"A2I3X8R5TE3REY",0.46021486289287,0.0821967507584197,1.09237642287793,-0.605253946975815,0
"1138","CompPsych_Mturk","A2I43BDUPAM00C",NA,"A2I43BDUPAM00C",0.159773699305598,0.710538836464424,-0.825845003351505,0.420589618849283,0
"1139","CompPsych_Mturk","A2IAI2N9IKLCTT",NA,"A2IAI2N9IKLCTT",-0.891770373249855,-2.1179480966004,-0.586314062158516,-0.419966737994657,1
"1140","CompPsych_Mturk","A2INUUEUK5K065",NA,"A2INUUEUK5K065",-0.441108627868946,-0.00681590130037431,-1.08038625495252,-0.79856721981806,0
"1141","CompPsych_Mturk","A2IUAIVTQ1DSCR",NA,"A2IUAIVTQ1DSCR",-0.441108627868946,0.740013427759426,-1.13782892017357,2.08386422193183,1
"1142","CompPsych_Mturk","A2IW4MN2YG5EUQ",NA,"A2IW4MN2YG5EUQ",-0.140667464281674,-0.958779625625095,0.597291524533698,0.211815865621103,0
"1143","CompPsych_Mturk","A2J43FWL1Z0FV1",NA,"A2J43FWL1Z0FV1",-0.591329209662582,0.871213504140416,0.0190384057934178,0.20834508313595,0
"1144","CompPsych_Mturk","A2J51BI7XS5ZYU",NA,"A2J51BI7XS5ZYU",0.00955311751196184,-2.22582417103281,-1.91988256778698,2.08386422193183,1
"1145","CompPsych_Mturk","A2J66CSF8URI7W",NA,"A2J66CSF8URI7W",0.760656026480142,0.158562837031587,NA,0.0585696309132234,0
"1146","CompPsych_Mturk","A2JBI6GEDB1856",NA,"A2JBI6GEDB1856",-0.741549791456218,0.0385310168516592,1.0900918774842,-0.282773846109409,0
"1147","CompPsych_Mturk","A2JBNDG0U9IA6I",NA,"A2JBNDG0U9IA6I",-0.140667464281674,-1.19486309883393,-2.0128588051122,1.40434427103631,1
"1148","CompPsych_Mturk","A2JD1QZEPKPD6L",NA,"A2JD1QZEPKPD6L",1.51175893544832,0.659942069688312,-0.297547568801107,-0.197114906226088,0
"1149","CompPsych_Mturk","A2JET844BDM5YN",NA,"A2JET844BDM5YN",-0.591329209662582,0.548231968549944,0.0937503956679543,2.08386422193183,1
"1150","CompPsych_Mturk","A2JJ46H36C4R9",NA,"A2JJ46H36C4R9",-0.29088804607531,0.0435421940437218,-1.00457809944162,0.633177753205428,0
"1151","CompPsych_Mturk","A2JJAEQ8LHRWNV",NA,"A2JJAEQ8LHRWNV",-0.29088804607531,0.514242614548596,0.776298953129683,-0.562373063667116,0
"1152","CompPsych_Mturk","A2JKVAB2TIVMH2",NA,"A2JKVAB2TIVMH2",-0.441108627868946,-0.850185770732408,0.836407771048356,-0.0102902187073124,0
"1153","CompPsych_Mturk","A2JMIAOV67CPHI",NA,"A2JMIAOV67CPHI",-0.441108627868946,0.93984527393406,0.530748922461709,2.08386422193183,1
"1154","CompPsych_Mturk","A2JOUZDN5UTBNK",NA,"A2JOUZDN5UTBNK",8.72234686154285,-4.59430094283554,NA,-0.635255911597019,1
"1155","CompPsych_Mturk","A2JZ7JQ4JN1YMJ",NA,"A2JZ7JQ4JN1YMJ",-0.140667464281674,-1.34330624909127,-0.32968867629168,-0.0298991339643795,0
"1156","CompPsych_Mturk","A2K6QV9HRJ4V7B",NA,"A2K6QV9HRJ4V7B",0.309994281099234,-0.521814303346963,-0.431806344002158,2.08386422193183,1
"1157","CompPsych_Mturk","A2K6Z7C7Z6VTBF",NA,"A2K6Z7C7Z6VTBF",-0.140667464281674,-2.14862349407815,0.907242907637442,1.13677466642987,1
"1158","CompPsych_Mturk","A2KPJU4WY80ZG4",NA,"A2KPJU4WY80ZG4",-0.140667464281674,-0.593746608268077,1.51945385277927,-0.73813384761507,0
"1159","CompPsych_Mturk","A2KQFLUT7652DA",NA,"A2KQFLUT7652DA",-0.741549791456218,0.531265465980848,-0.0444096193482047,2.08386422193183,1
"1160","CompPsych_Mturk","A2KW17G25L25R8",NA,"A2KW17G25L25R8",0.00955311751196184,1.20124974868775,1.19035709866147,0.0663555737298459,0
"1161","CompPsych_Mturk","A2L26DMSVUEDP6",NA,"A2L26DMSVUEDP6",-0.441108627868946,0.0821967507584257,-1.01882325093464,-0.859152679291461,0
"1162","CompPsych_Mturk","A2LDVDDTFY3LQ9",NA,"A2LDVDDTFY3LQ9",-0.29088804607531,-0.0372978670503817,-0.381788232286021,2.08386422193183,1
"1163","CompPsych_Mturk","A2LIV3A5MK9ADW",NA,"A2LIV3A5MK9ADW",-0.29088804607531,0.796325249650995,-0.953305945444772,-0.766204703242284,0
"1164","CompPsych_Mturk","A2LJTCHPRZLGS7",NA,"A2LJTCHPRZLGS7",1.51175893544832,0.948233526140105,-1.4831466131134,-0.159471482801353,0
"1165","CompPsych_Mturk","A2LO8K013TX9FA",NA,"A2LO8K013TX9FA",-0.140667464281674,-0.661086032048312,0.296744412913242,1.6971293547369,0
"1166","CompPsych_Mturk","A2LOLCBOJZ80DD",NA,"A2LOLCBOJZ80DD",-0.741549791456218,-0.819293207748437,-0.421672956479721,-0.328710024956945,0
"1167","CompPsych_Mturk","A2LSOY313QEZC5",NA,"A2LSOY313QEZC5",-0.29088804607531,1.21426110415274,1.33597482556592,-0.931782759628425,0
"1168","CompPsych_Mturk","A2LYNPSIOV2Y9I",NA,"A2LYNPSIOV2Y9I",-0.591329209662582,-0.34867798590927,-0.213566588702358,0.65965517626895,0
"1169","CompPsych_Mturk","A2M9JNCHRKMCC4",NA,"A2M9JNCHRKMCC4",-0.29088804607531,-0.897008561243167,-1.49468665194769,-0.508808710812021,0
"1170","CompPsych_Mturk","A2MAME12503Y05",NA,"A2MAME12503Y05",0.309994281099234,-2.17248433244508,1.84918967132086,1.4365082213963,1
"1171","CompPsych_Mturk","A2MEFJWLG046O8",NA,"A2MEFJWLG046O8",-0.591329209662582,-2.1179480966004,-1.44920845757945,-0.504610200421623,1
"1172","CompPsych_Mturk","A2MYP4G1RB2X2P",NA,"A2MYP4G1RB2X2P",-0.441108627868946,-1.97659071234017,-1.20784571590559,-0.118007488585704,0
"1173","CompPsych_Mturk","A2N1SLTD9SIVLR",NA,"A2N1SLTD9SIVLR",4.81661173490832,-1.90653926894564,1.23808340023518,-0.756641868013225,1
"1174","CompPsych_Mturk","A2N1WFVUYXM1F8",NA,"A2N1WFVUYXM1F8",-0.29088804607531,-1.39371232047856,-0.0634150911877768,-0.664031802276752,0
"1175","CompPsych_Mturk","A2NCWQFEB8XW22",NA,"A2NCWQFEB8XW22",-0.741549791456218,-1.18122437668175,-0.0999156634824084,-0.582631505750769,0
"1176","CompPsych_Mturk","A2NRMXYMP9FPKK",NA,"A2NRMXYMP9FPKK",-0.441108627868946,0.326644998336228,NA,-0.744522599779463,0
"1177","CompPsych_Mturk","A2O4P5TOYUJUQP",NA,"A2O4P5TOYUJUQP",-0.441108627868946,-0.376122507256412,-0.350648461326859,0.388187123400837,0
"1178","CompPsych_Mturk","A2O4TQTT57L48Q",NA,"A2O4TQTT57L48Q",1.21131777186105,0.668776448373297,0.575343735458198,-0.651594862272786,0
"1179","CompPsych_Mturk","A2OLQUU01EOJLH",NA,"A2OLQUU01EOJLH",-0.29088804607531,-0.716098740119826,-1.29825755335368,-0.729272386072842,0
"1180","CompPsych_Mturk","A2OLSZ6DD9I239",NA,"A2OLSZ6DD9I239",-0.29088804607531,-1.08558268202965,-1.76884746161011,-0.520838881191134,0
"1181","CompPsych_Mturk","A2OPVCG9M8CER1",NA,"A2OPVCG9M8CER1",0.760656026480142,-2.17968856241835,-2.20034768698598,-0.543837671709305,1
